___+_+______________+__+___________________+____________________________________+___________________;___+O+O__O__________+__+_OO___O__O______O__+_O____________OO_________________O__+O___O______________
_________________________________+____________________________++____________________________________;______O___OO_O_________O___OO____+_______O_O____O___________O_++O_____O_________O__O____O____O______
___-XXX-___++-----______++______________---_______-X-__+__+_---_______X-________--_------____-X--X-_;___-XXX-__O++-----______++OO___OO_______---_____O_-X-__+O_+_---_______X-________--_------____-X--X-_
_-X-_+_+___---___---____+__-X----____----X-_____-----___+_-X+_______--+___+_______________+__++_____;_-X-_+O+___---___---___O+__-X----____----X-_____-----__O+_-X+_______--+__O+_____O_________+_O++_____
__---___-X__-X-___--__-X---___-----X-___X-+_---___X-_-----_++-_-X-X-_+----X-X-__-X--X---_+------____;__---___-X__-X-___--__-X---_O_-----X-___X-+_---___X-O-----_++-_-X-X-_+----X-X-_O-X--X---_+------____
_____________---_______-X-___++__---_____________+______________+___________________________________;O__OO_O______---O___O_O-X-___++__---___O_________+_________O____+_______O_O_________O_OOO___________
___++_+_______---_____+_-X-_+___+_------_______-X-____+__---+_________________________----______-X+-;___++O+_______---_O_O_+_-X-_+___+_------__O_O__-X-____+__---+_________O_________O_O___----______-X+-
_______-X-_+_____---____________+_______--_______+X-________X---______X-X-_----+----+-XX-__-X-_----_;_O_____-X-_+_____---_____O______+_______--O______+X-_______OX---O____OX-X-O----+----+-XX-__-X-_----_
________-X__----__-X__-XX-__--__----____----+_+___-XX------------X--X-++__------_________+__________;________-X__----_O-X__-XX-__--__----____----+O+___-XX------------X--X-++O_------______OOO+__O_______
______----__+___-XX-__+-------___-X-__--------__-XXX-___+_-----_____+____+____+_________+___________;_____O----__+___-XX-__+-------O_O-X-__--------__-XXX-__O+_-----O____+____+____+____O____+_________O_
__++___+___________________+____________++__________---_---___-X-+-X-+__---_---+__---_______-X-_____;OO++__O+___________________+_________O__++O_________---_---O__-X-+-X-+O_---O---+__---_______-X-_____
___________+_____________________________________________________________+__________________________;_O____OO___+_O_____O_O_______O_O_____________O_____O_______________OOO_OO+_____________O______OO____
___+________----__--__-XX-+_-X__----__--___-X-___+_++---__________________---__+_++_-X-_______---___;___+O_______----__--__-XX-+O-X__----__--___-X-___+O++---_O_O_________O____---__+O++_-X-_______---___
__________+_+_______---_______XX-+______---___+---_______-X------__----XXX-_____-----________+_+____;_____O____+O+______O---_______XX-+__O___---O__+---_______-X------__----XXX-__O__-----________+O+O___
____-X-______----____---X-_____-X-X---_+----X-X-__XXX-X-X-__--------__X-____+___--_+________________;_O__-X-______----____---X-___O_-X-X---_+----X-X-_OXXX-X-X-__--------__X-___O+___--O+________________
XX-_-----_-----XXX-__-X------__----_______-X-_______---___--__---___-X__-X---_-X__---+-_--_+++-X-___;XX-_-----_-----XXX-OO-X------_O----_____O_-X-_______---___--__---___-X__-X---_-X__---+-_--O+++-X-___
_-X---_-XX+-X-X-_---_-X---_____-X-______+---______________________+____________________________++___;O-X---_-XX+-X-X-O---_-X---_____-X-______+---O____OO_______________+OO_________________________O++___
__-X-___--__---___-X__+__----X--__+-X--XX-___-------____---X______-X-X______-X--___------____-+XX-__;__-X-___--__---___-X__+_O----X--O_+-X--XX-O__-------O___---X______-X-X___O__-X--___------____-+XX-__
_---_______-X-_______---_________________---_______-X-++____+-X-______+---________________+_________;_---_______-X-_O_____---_____O______OO___---_____OO-X-++OO_O+-X-______+---O_______________+OO_______
_-X-____--_---____-X________--______________________________________________________________________;_-X-____--_---____-X_OO_____--_____OOOO__O_________O_OOO_O____________________O___O_________O_OOO___
______________________---_______-X-_______---_______________________________________________________;_____O_____OOO_O_O____---O_O__OO-X-O______---________O__O__O_________O__________OOO______________O__
________________________________---_______-X-_+_+___---__________________+________________________+_;_____O_O_________O_____O______O_---_______-X-_+O+___---_______________O__+_OO___O__O______O____OOO+_
____+_________________________+_____________+_____--___---__X-___-X-__X-___---__X-________--__+_____;__OO+O_____________O____O_____+O____________+_____--__O---__X-__O-X-__X-___---__X-____O___--_O+_O_O_
__-X-___-X__---_---X----__-X--XXX-__---_----+____+____---__+---_-X-__+-X-_---___-+-_______---___++__;__-X-___-X__---_---X----__-X--XXX-__---O----+O___+____---__+---_-X-__+-X-O---___-+-_______---__O++__
______+______---_______-X-_---___-X-_-X-_+_---_---_____+______________++_____---_---___-X-_-X-___---;O_O__O+O____O---______O-X-_---___-X-_-X-_+_---_---_O___+_________O____++OO___---_---___-X-_-X-___---
___+______________________________________________________+___________--______--X-______-X--______--;O_O+O__O_O_______O_O_______O_O_OO__O___O_____________O___O+____O______--______--X-______-X--______--
__+----+____+-+X-+____+----______-X-_______---__--_____+---X--____-X--X-____-X----____---X________-X;__+----+__O_+-+X-+____+----O____O-X-_______---__--___OO+---X--____-X--X-____-X----____---X________-X
_______+_______---_+------X-_+X-X-X---__----X-____----X-____XX----____----__+____-X------__----XXX-_;______O+_______---_+------X-_+X-X-X---_O----X-___O----X-____XX----O___----__+____-X------__----XXX-_
____---_______-X-_______---___---+______-X-_______---_____+__---______+-X-_______---_________+++____;____---O______-X-O_____O---___---+______-X-_______---____O+OO---______+-X-OO____O---____O____+++O___
____________________________________________________________________________________________________;__________OO_____________________O_O_________O_______O____O_OO____O_O_________O___OOO_____O_____OOOO
+_+-XXXX-____------_----______-+X-__+__+----____________---_______-X-_______---_____+_______________;+O+-XXXX-____------_----_____O-+X-OO+__+----_________O__---_______-X-_O___O_---_____+___O___________
+__________----____+_-XX-______-----___+___-X-_______---_---_______-X-_______-X-_______---__________;+____O____O----____+O-XX-__O_O_-----_O_+___-X-___O_O_---_---_______-X-_______-X-_____O_---OOO_______
____________---_____---X-_____-X---_+___---+_________+____+_+_________________________________+++___;_____O______---_____---X-_O___-X---_+___---+_________+___O+O+O_O___________OO___O____________O+++___
_+----______-XX-_____+----_+_________---_______-XX___---_---___-X-__+____---__+_______________+_+___;_+----_____O-XX-_O___+----_+_________---___O___-XX___---_---___-X-__+__O_---O_+_________O____O+O+___
_______+____________---_______-X-_______---_____+____+____+_______________+__---_______-X-___+___---;____O__+O_____O_____---_______-X-__O____---_____+___O+O_O_+_________O__OOO+__---_______-X-__O+___---
++__-X-_______---___---_---___-X-_-X-___---_---______---_______-X-_______---+__+__+___+_____________;++O_-X-_______---___---O---___-X-O-X-___---_---_OO___---_______-X-O______---+__+__+___+__O__O___O__O
X--+XXX-X-+-------X-----___---XX+---_-------X-_-X-___---_-----------X--++X-X---------+----____----X-;X--+XXX-X-+-------X-----___---XX+---_-------X-_-X-___---_-----------X--++X-X---------+----____----X-
_____________+__________---+_+____-X-_______---_________---___+___-X--______-X-X____+_-X-X______-X--;___O_________+__________---+O+____-X-____O__---_O_____O_---___+___-X--__O_O_-X-X__O_+_-X-X______-X--
________--_____+__-X________--_________________+_______________---_____---X-_____-X---_____---______;___O_O__--_____+__-X_OOO____--______________OO_+O_O_________O__---_OOOO---X-____O-X---_____---______
____+++___+_____________---++_____-X-___---_-X-___-X-_---___-X-_______---___________________________;___O+++___+_________O___---++OO___-X-___---_-X-___-X-_---O__-X-____O__---_O_____________O_O___O_____
__________________________________+______________________________________________________________+__;_OOOO___________O____O_________O_O+____O_O_______O___________O_____OO_____________O___________O__+OO
__________+__+___+__--_____+__X-_____+_+--______________---__+____-X-____------____-X-_______---_++_;__________+O_+O__+__--_____+_OX-_____+_+--___O_O_O______---__+O___-X-____------____-X-_______---O++_
+___+___________________+_____+_________________________+________----______-XX-____++----___________;+OO_+_________O_________+__O__+O___________________O___O+__O___O_----______-XX-__OO++----___________
_________+______---+_+____-X-_______---_________________________+_____________--________-X____+___--;_O_______+_O____---+_+_OO_-X-O______---___O______________O______+______O__O___--_O______-X___O+OO_--
__---___++__-X-_____-------___X-XX+X-_+_-------___+_____________+_+_________________----______-XX-__;__---__O++__-X-_____-------___X-XX+X-_+_-------_O_+O____________+O+_________________----____O_-XX-O_
_______---_______-X-_______---_______________________+______________________+________________+_+____;O_O____---O______-X-_______---____OOO________________+O_O_O_______O_________+___O___________O+O+_OO_
___---X-_____-X---____-----_____-XXX-____------____-XX-_+___-----_____XXXX-____+-----_+__+__________;___---X-O____-X---____-----_____-XXX-____------___O-XX-_+O__-----____OXXXX-____+-----O+__+__________
_-----_____-X-X-____------____-X-___+___---______+_________________________+_+___________________++_;_-----_____-X-X-_O__------____-X-__O+__O---______+_________O_____O_O_O___O_+_+_____O_O___________++O
______-X-_+_____---_+___++_______________---_---___-X-_-X-__+-----X-+____-X---_____-------_____-XXX-;______-X-_+_____---_+__O++____O_________O---_---___-X-_-X-O_+-----X-+_O__-X---_____-------_O___-XXX-
____-X-X-_____-X---_____---___+_____________++______________________+____________+++________________;__OO-X-X-_____-X---_____---___+_________O___++O_O_____________O_____+_________O_O+++_O__O___________
_++-X--X-____-X----__---+-X-__--X-+---__X-----____X-___---__--___-X-+______---____________________+_;O++-X--X-____-X----__---+-X-__--X-+---__X-----____X-___---O_--O__-X-+___O__---__________________OO+_
________________+_++_---_______-X-_______-X-_______---______________________________---_______-X-___;O_______________+O++_---O______-X-_______-X-_O__OO_---_O____O________O_________O____---__O_OOO-X-___
_____________________________+___---_______-X-__--___---__-X________--__________________________+___;_____O_________O_________O_OO+___---______O-X-O_--__O---O_-X____O_O_--______O_______________OO_O+__O
___________________________________________________________________________+________________+_______;____O____O_________O__O____O______________________O______O_OO_O__O_O__O_O__+_O_________O___O+O______
_+______________+___________________________+_______+_________________+_____________________________;O+OO___________O+______________O_______O____+__O____+_O_______O_O_____+_______OOO__O______O_________
__----X-____-X------__-X----X------X----X+------------XXX-X---------X-XXXX-__--------_____-XXX-_____;__----X-____-X------__-X----X------X----X+------------XXX-X---------X-XXXX-__--------O____-XXX-_____
_++____+___________________+___+_____+______________________---___---_XX-_---X-_---+-X---_____---_+_;_++O___+_________O_O_____O_+__O+_____+______________________---___---_XX-_---X-_---+-X---____O---O+O
______+_____+______+_______________________+_+____+____________+____________________________________;__O_OO+O_O__+______+_____O_________________+_+OO__+O_O_________+_O_____O________________O___________
_+____---_______-X-__+-------___-XX----___-----X-_______-X-_______-X-+____-----_____-XX-_+____----__;_+_O__---__O_O__-X-__+-------___-XX----___-----X-___O_O_-X-OO_____-X-+____-----O____-XX-_+____----__
_________+___________---___+_+_-X-_______---__+____________+__________+_________+___---_______-X-___;_________+___O_____O_---_OO+_+_-X-_______---_O+____________+O________O+_O_OO____+___---___O___-X-___
___________+_+---___---_-X-__+-X-_-X-___---+---__+_____________+_________+_________+________________;_________O_+O+---___---_-X-__+-X-O-X-O_O---+---O_+_____________+_________+_______O_+____O____O______
__---___+___-X---_____-X-X-_____-----_________________+________________+_______+________________+___;__---__O+O__-X---___O_-X-X-_____-----O______O_________+______O____O__O_+____O__+______O__OO_____+___
__+_____________________________________________________________+___________________________________;OO+_O____O____O____O_________O__________O____O_______________O_O+OO__O_O_______________O____O____O__
____________________________________________________________________________________________________;__________O____________O____________O_O_____O_O_O_OOO_O_O_________O__O_________O__O_O__O_O____O_____
---_---XXX-X-_-X-----X-_---___------___+___-X-____---------_-X-_+_-X-_---_+_---_______+_++__________;---_---XXX-X-_-X-----X-_---___------O__+___-X-O__O---------_-X-_+_-X-_---_+_---_____O_+O++__________
+X+-__--------__-X-XX-+___---X--______--______+++_____________------____-X--X-___+-X----____-+-_____;+X+-__--------__-X-XX-+O__---X--______--_____O+++__O__________------___O-X--X-___+-X----____-+-_____
__+-X-_______-X-_---___---_-X-+_+___+---_____________________---_______-X-_+____-----_____-XXX-_____;__+-X-______O-X-_---__O---O-X-+_+___+---O___O_O______________---_O_O___-X-_+____-----_____-XXX-_____
____---_--____-X-_-X____---_-X---_____-X-X---+__-X-+-X-___--------___+--X+X-____X-----+___--____+___;____---_--____-X-_-X____---_-X---_____-X-X---+__-X-+-X-O_O--------___+--X+X-O__OX-----+___--____+___
-+-__+_++_-X-__---__---__-X-+__+___---___----______-XX-______----_+___---_______-X-_______---_______;-+-__+O++_-X-__---__---_O-X-+_O+O__---O__----______-XX-______----_+___---___O___-X-___O_O_---_______
_+_-XX+-_____-----___+---XX---_+-X-----X__---+__--_++---_---___-X-_-X-___-X-_---___---______________;_+_-XX+-___O_-----___+---XX---_+-X-----X__---+O_--O++---_---___-X-_-X-___-X-_---___---________O_____
_+____________+__________---______+-X-_______-----____+__-X-_______-X-____----X------X----XXXX---_+_;_+______O__O__+_________O---______+-X-_______-----____+O_-X-_______-X-_O__----X------X----XXXX---O+_
___________________+________________________+_____________________________________________+_________;_________O__O______+______OO_O__O___________+OOO_O______________O__OO_O_O_O_____O_________+_________
_-X-X-____--X---____X---X-____X---+-____--X-X-_____-X---_____-X-_______---______-----_____XXXX-_____;_-X-X-__O_--X---____X---X-____X---+-____--X-X-O_O__-X---O____-X-_______---______-----O____XXXX-_____
____+_+___--____---_X------X-_---XX----_------____X-______+_--___________+_++_--___------X___-XXX--X;____+O+___--____---_X------X-_---XX----_------____X-_O____+_--______O____+O++_--___------X___-XXX--X
__---___+___-X-_______----------__-+X--XX-_------+--_-X----X___----X--+_+___---___----+++___-XX-____;__---___+___-X-___O___----------__-+X--XX-_------+--_-X----X___----X--+O+___---___----+++O__-XX-____
____-X-_______----_______-X-__+____---__________________+___---_______-X-__+____-X-_______---_______;____-X-_______----__O____-X-__+____---O___O_________O__O+O__---______O-X-OO+____-X-_______---__OOOO_
+XX-__+___----____----______-XX-______----___________----___--_-XX-+__X-_----+__--++_+______________;+XX-__+O__----O___----__O___-XX-_____O----___________----O__--_-XX-+__X-_----+__--++O+______________
-X+XX-____------____-X-_____--------__-X_+-XX-__--_+----__--________-X________-X_____+__-X________--;-X+XX-____------O___-X-_____--------__-X_+-XX-O_--_+----__--_O______-X_____O__-X__OO_+__-X________--
___---_______-+-_++__---X---___-X-+-X-__+-----X-___-X-_-X-_+_---_-X-_______---_+_____---_______-X-__;___---_______-+-O++__---X---___-X-+-X-__+-----X-__O-X-_-X-O+_---_-X-_______---_+___O_---_O_____-X-__
_______++___________+__---_______-X-_______---_______________________+______________________________;O______++OO_________+__---_O_OO__-X-___O___---_________O_____O_______+_O____O__O____________OOO_____
___---_______-X-_______---_____+____________________+______+_____________________________+__+__+____;___---____O__-X-_______---_O___+O_O_________O_______+_O____+__O______O_______O_O_________+__+O_+OO__
_____+_______---_______-X-_______---+____________+______+__+__________+______________________+______;__O_O+OO_____---_____O_-X-O______---+____________+______+O_+O__O_____O+______________________+OO____
_____-----------XXXX-X-X-------X------X-----XX----XX-----___----------__-XXX--X------------X--XXX-__;_____-----------XXXX-X-X-------X------X-----XX----XX-----___----------__-XXX--X------------X--XXX-__
_+____-X-_____-----_____-++X-_---------_X--X-X-__++------___X-____++__X-________-----_____X-XX-_____;_+O___-X-_____-----_____-++X-_---------_X--X-X-__++------__OX-___O++__X-________-----_____X-XX-_____
-XXXX--X-_---------_________--________-X---_____-+-X-__+__---X-----_-X-X-XXX-_-X----------X-___-X-__;-XXXX--X-_---------_________--___O____-X---_____-+-X-__+O_---X-----_-X-X-XXX-_-X----------X-___-X-__
_+_------____-X--X-____------+---------++-XXXX-X-_X--------_X-X-___-------__+-XX_______---__________;O+_------____-X--X-O___------+---------++-XXXX-X-_X--------_X-X-___-------_O+-XX_______---__________
______________________________+____+____+_---_______-X-__+__+_---________________+_____________+_+__;_________O______O__O__________+___O+O___+_---_____O_-X-__+O_+_---____________O___+O____________+O+_O
________+_____________+______________________+_______+___________-----_____-X--X_____-----_____+____;__OOOO_O+___________O_+OO____________________+O_____O+______O____-----_____-X--X_____-----____O+O___
_____________----__+___-XX-______----__+_____________+_______________________+_+___------+___-XXXX-_;_____________----O_+__O-XX-__O___----__+_____________+O______________O__O_O_O+_+___------+___-XXXX-_
+______---____+__-X-+___+_----____---X-_____-X-X-_____-----_--________X-________--_______+__++______;+___O__---O___+__-X-+___+_----__O_---X-_____-X-X-_____-----_--_O______X-_O_____O--_______+OO++______
_________________________+___________________+______---_______-X-_______---_________________________;_________O_______O___O__O+_O____________OO___+OOO___---_______-X-______O---___O__O_________O_OOO____
-X-__---__-X-__-X-__---+_---________________+++_+_________+_____---_______-X-_--____---_-X____+_+_-X;-X-__---__-X-__-X-__---+O---_______________O+++_+_________+___O_---_O_O___-X-_--____---_-X____+O+_-X
_______++________________________________---+______-X-+______---_____+__________________+___________;____O_O++_OO__O___________O____________O_---+____O_-X-+____O_---O____+__________O___O__O+___________
_____+___________________________+__________________________+_________________+______________++_____;____O+O____________________O__O__+O_______________O_O__O____+_O_____O_O___O___+_O___________O++_____
__+_________________________________________________+_+_____________________________________________;OO+___O_______O___________________OO___________O_OO_+O+O___OO_________O______O______________OO______
_________________________+_______---_______-X-_______---____________________________________________;_________O__O__O_________+__O_OO_---__O____-X-__O_O__---____O_O__O___O_____O___O_____O___O_________O
__________________________________+________________+________________+_________________________+_____;____________O______O__O___O__O____+____O_O__O______+____O_O__O_O____+______O________________OO+O____
+_________+________+__+___________+____________------____-X--X-____-X----_------____-X-_______---___;+________O+_O__O___+O_+______O____+OO__O_O_____------____-X--X-O___-X----O------____-X-_______---___
X-___-X-__--___----_____+_-X-______----+_____-X+-______----+_____________---_+_____-X-_______---___+;X-___-X-__--___----_____+O-X-______----+__O__-X+-O__O__----+_______O_____---_+_O___-X-_O_O___---_O_+
___+____________+_______________---_---+__-X-_-X-___---_---__________+__________________________+___;___+O_O_________+___O___O_______---_---+__-X-_-X-O__---_---O_O__OO___+_O_________O_____________O+O__
+-X-___+--X---____-X--______----________X-___---__X-___-X-__X-----X-__X-+XX-X-_+--------____________;+-X-___+--X---___O-X--______----__O_____X-___---__X-___-X-__X-----X-__X-+XX-X-_+--------_O____O_____
-X---_____---X-_______---_______++_____________--------__-XX-X-X-__----X---_____-X---+____---X-_____;-X---__O__---X-__O____---_______++O____________--------O_-XX-X-X-O_----X---O__O_-X---+__O_---X-_____
_+__-X-____------____-X-_______---_______________________________+____+_____----______-XX-__+___----;O+OO-X-____------____-X-_______---____O_O____O____O__O_O_________+____+OO___----______-XX-_O+___----
_-X-X-_____---X-_______---____+____+_________+__--__---___-X__-X-___-+-----__---X-------X----X+X----;_-X-X-_____---X-__O____---__O_+O___+__O______+__--__---O__-X__-X-O__-+-----__---X-------X----X+X----
+____________+______---_---___-X-+-X-___-+-_---------__-X--X--_---+--XX-_-X-+-----------____-XXXX-__;+O___________+______---O---___-X-+-X-_O_-+-_---------__-X--X--_---+--XX-_-X-+-----------____-XXXX-__
__----X-+___-X--X-____------+__++______________---__---__-X-__-X-__---__-X-_______---_________++____;__----X-+_O_-X--X-O___------+_O++___________O__---__---__-X-__-X-_O---__-X-_O_____---________O++O___
-----__+__-X-X----__------X-_+____----__-----X-__++XXX---___-----_+___+__________-----_____-X+X-____;-----__+O_-X-X----__------X-_+____----_O-----X-__++XXX---___-----O+___+_________O-----_____-X+X-____
-XXX-_---_-----_-+-____+__-X-_______---___+__---__---__-X-__XX-__---__--------__XXXX--X-__--------__;-XXX-O---_-----_-+-__OO+__-X-_______---___+O_---__---__-X-__XX-__---_O--------__XXXX--X-__--------__
---X-_-X-_-X---_---_-+---_---_---X-_-X-+__---_-X-_---___-X-_XX-___---_---++_+_______---_______-X-___;---X-_-X-_-X---_---_-+---_---O---X-_-X-+__---_-X-O---___-X-_XX-___---_---++O+_______---_______-X-_OO
X-________--_______________---_______-XX_____+_---___________+---_______-X-__+____---_______________;X-___O____--____________O__---_______-XX___OO+_---_O_________+---______O-X-__+_O__---__O_O_OOOO_____
_-X-_______---___---+______-X-___+_+_---_____+_+----______-XX-______--X-________+-________--________;_-X-_______---___---+__O_O_-X-O__+_+_---O____+_+----___O_O-XX-______--X-___O____+-___O____--O_______
--+______+X-__+_+__+--__+_______----___+__-X+-______----__--_++_____-X_____-----_____-X-_______---__;--+_O____+X-O_+_+__+--__+_O__O__----___+_O-X+-______----__--O++_____-X_____-----_____-X-_______---__
XX-__---__---__-X-__-X---------X-X-__-X--X------X----XXX+---X--------_X---__-X-_--X-__---__---___+__;XX-__---__---__-X-__-X---------X-X-__-X--X------X----XXX+---X--------_X---__-X-_--X-__---__---___+OO
________-X-----___--XXXX-_+___-----___------____-XX-X------+X----XXX-+--__------_----X---__-XX---X-_;________-X-----___--XXXX-_+O__-----___------____-XX-X------+X----XXX-+--__------_----X---__-XX---X-_
____-----_---_-X-X-_-X-_-X-----X-_-X--X----_----X-_______-X-_____---X-+---_-X---_-X-----___---X++-__;____-----_---_-X-X-_-X-_-X-----X-_-X--X----_----X-___O___-X-O____---X-+---_-X---_-X-----_O_---X++-_O
X-+_______--_____+____________---______+-X-_______----____+_-XX-______----________-----_____-XXX-___;X-+OOO____--_____+OO___O______---_____O+-X-__O____----____+_-XX-____O_----________-----_____-XXX-___
+___+_______________++______________________________________________________________________________;+OO_+O______________++O__O___O_________O_O_OOOO__________________O_O______________OO________________
____+____+______________________________+__+________________________________________________________;____+OOO_+__O______O_________O__________+O_+____O____O________________O_OO_O__O______O_________O____
______________________________--________X-________--___________________________________________+____;_____OOO____________O_________--O_OOO___X-________--__OO_OO______________O__O______O___________+OOO_
_____________________________________________---_______-X-_______---________________________________;O__O___O__O________OO_____OO_O__O______O__O__---_OO____-X-__O____---__O___________OO___O____________
___+_______________________________+________________________---_______-X-____+__---_________________;_OO+____OO_____O_________O_________+_OO__O_____________O_O__---_______-X-_OOO+__---_______________OO
_+_+____________+___---_____---X---_+_-X---X-___--__-+-____++----______-XX---____----X-_______---___;_+O+____________+_O_---___O_---X---_+_-X---X-___--O_-+-____++----____O_-XX---__O_----X-__O____---___
____________________________________________________________________________________________________;_O__OOO__O_________O__O_O_OO_O____O______________________O____________O__O______O____________OOOO___
_______---_---___-X-_-X-_-----_-X-+-X-___---_---_________---_______-X-_______---____________________;O_O____---O---O__-X-O-X-O-----O-X-+-X-___---_---__OOO____---____O__-X-__O_O__---__O_________________
__++______________--__++____-X________-X________-X--_----_--X-_-XX-___--_----_____+_________________;OO++______________--_O++_O_O-X_____O__-X__O_____-X--_----_--X-_-XX-___--O----_____+____O____________
_---___-X-_-X-+__-+-_-X-___-X-_-X-------_-X--X--X---------+-X-__--------__-X-____+__---__+__________;_---___-X-_-X-+O_-+-O-X-___-X-_-X-------_-X--X--X---------+-X-__--------__-X-__O_+O_---__+_________O
___----X-____-X-----___---__-X__+_---+-X____-X-_-X-----X-_---XX----___----------___-XX--X-___-------;__O----X-____-X-----___---_O-X_O+O---+-X____-X-O-X-----X-O---XX----___----------___-XX--X-___-------
____________+__________________________________________---_______-X-_______-X-_______---_______-X-__;___________O+____O______________O____________OOO____O__---_______-X-O__OOOO-X-O______---O___OO_-X-__
__---__-X----X-__---XX-X----__------X-__+____---__________+__+______+_________________________+_____;__---__-X----X-__---XX-X----__------X-__+OOO_---__________+__+__O_O_+__O______O_______________+OO___
---+XX-_---+-----_-X-X-__----X------X--X___-X----+------__--X+X-___---------_-X--X--X-_-X-----X-_---;---+XX-_---+-----_-X-X-__----X------X--X___-X----+------__--X+X-__O---------_-X--X--X-_-X-----X-_---
_+____________________________________________________________________________________________+_____;_+_________O___O_O___O_____O___O_____O___________O__O_______O______O__O__OOO___O_________O____+O____
___---_______-X-_______---_____________________________________________________________+_________+__;___---_______-X-_O_____---_____O_________O___O__O______O____OOO____O_______O_O_OOOO__O_+_________+__
--________X-______+_X-___---__--___-X-_____+_---__--____+___X-________--___++___X-+_______--________;--______O_X-______+_X-___---__--___-X-_____+O---__--____+OO_X-O_______--O_O++___X-+_______--O____O__
__---_______-X-----___---XXX-_++_+-----____________---_______-X-_______---__________________________;__---_______-X-----___---XXX-_++O+-----O_________O_---_OO__O_-X-_______---__O_____O______O_____OO__O
__--------__-X-+-X-X__---X-X-X__+_-+------__------X-+____-X-X-+___----X-____-XX----___-----X-___-X-_;__--------__-X-+-X-X__---X-X-X__+_-+------O_------X-+____-X-X-+___----X-____-XX----___-----X-___-X-_
_______________________________________+__+_____________---_______-X-__---__---__-X-_+_____---______;__O_________O____O_O__O____O_O____O____+__+_________O___---OO_____-X-O_---__---O_-X-O+___O_---______
___________________________________________________________________________---_______-X-_______---__;__OOO_O__________________OOOO__OO______________O_______________OO_____O____---_O_____-X-_O__OO_---_O
X--XXX-___X------___--__---___+_+_-X-_______-X-_____--------__-X-X--X-__--------____+_-XX-______----;X--XXX-O__X------___--__---___+O+_-X-_______-X-_____--------__-X-X--X-__--------_OOO+_-XX-______----
_____-X-X-_____---X-_______---+________++___---_______-X-___--__-X-___X-__---___X-_++_____X-________;___O_-X-X-_____---X-O______---+_______O++___---___O_O_-X-___--__-X-___X-__---___X-O++__O__X-________
__________________________+____________________+_________+_______________________________+__________;____O_OOO_________________+OOO____O______O_____+_____O___+_____O___O_______O____________O+OO________
__________--________X-___+____-----_______-X-_____+_---_______+______________________________+______;__OOO_____--________X-__O+_O__-----_____O_-X-_____+_---O__O___+_____O___O_____O____________OO+O_____
+XX-______----__---_--__---X-+X-__-X-X-+--__-----_--__-XX-__X-__----__--________----__+___-+X-______;+XX-_____O----__---O--__---X-+X-__-X-X-+--O_-----_--__-XX-__X-__----__--________----OO+___-+X-______
---------_X-+XX--X--+--------++--XXX+--X----------____---___---_-X-___-X-_---_+_-+-_-X-___---_---___;---------_X-+XX--X--+--------++--XXX+--X----------___O---___---_-X-___-X-_---O+_-+-_-X-___---_---___
--________X-_____+__--________++____________________________---+______XX-_______---_________+_______;--__O_____X-_____+OO--________++O______________O_O_O_O_____O---+______XX-_______---_________+OOO____
_________+__++________________--_______+X-______----____---X_+____-X--______-X-_______-X-____+__---_;_________+_O++_____O_________O--_O_____+X-______----___O---XO+_O__-X--___O__-X-_______-X-____+O_---_
______________________---_______-X-____+__---_____++________________________________________________;O___OOO_O_O_______O_O_---_O_____-X-____+__---____O++OO_________________O__O______O____O_____________
__-+X-______----_______++_____-------___-XXX-X-_---------_-X_-X-____--_---++_+____+_________________;__-+X-______----_______++O____-------O__-XXX-X-_---------_-X_-X-____--_---++O+____+_________O____OO_
___________________+_________________________________________________________++__________________+__;__O______O__O______+____O_________O_______O_O____O______O__O_O______________O++_O_____________OOO+__
_____________---+_+____-X---__------X-__XX-__---__---_---_____---X-_____-X-X-__+__-----____+_+_____+;____________O---+O+O___-X---__------X-__XX-__---_O---_---__O__---X-_____-X-X-__+__-----__O_+O+_____+
______+_____________________________+___________________________________________________+___+_______;_____O+__OO________O____O_________O_+OOO_O______________O________________O____________OO+__O+O______
_______________________---____+__-X-_______---_________________________________+________________+___;_______________O____O__---___O+__-X-____O__---___O_________O_O_____O_O_O___O_O_+___________OO_OO+___
___---___+___-X-______+---_+_+_________+____________________________+_____________________________+_;___---___+___-X-___OOO+---_+_+_______O_+_O______________O_O_____O_O_+_______________O___________OO+_
___________________________________________________________+______+_________________________________;_OO__O__O_____________OO____________O__O______O__O_O____O__+____O_+_______________OO___________OOO__
___________________+______________________+---____----X-____-X----____---X-_______---___+___________;_________O______OO_+__OO________________OO+---____----X-____-X----____---X-___O___---___+__O_OOOO_O_
____________________________________________________________________________________________________;_________O_OOO_____O_____O_O___O___O_O_O_____O___O_________O____O____O___________________OOO__O_____
__________________+_______________________________+_________+_______________________________________;_OOO____O_________+______OO_O_________O___O_______+___OO___O+______O__O________O___OO_______________
______________________________________+_____________________+_______________________________________;___________O_O______________O_________+________________O_O_O+O_O___O_O___O_____O_O_O_________O_OOO__
+_________________-------___-XX--X-___--X----_____--______+____---+___----X-+___XXX-X-____------____;+_________O_______-------___-XX--X-O__--X----___O_--____O_+__O_---+_O_----X-+___XXX-X-O___------____
________________________________________+____---__+---_-X-___-X-_---___---__________________________;O____OO___O____________________________O+___O---_O+---_-X-__O-X-_---O__---____O__O______O____OOOO___
